text,hate_speech
creer equivoca no población argelino zoquete,0
dar pena asco refugiado marroquí ucraniano ser igual ser persona joder decir ser no racista ser mentiroso no ser blanco ojo azul no ser,0
no defeir ser esclavo atraer senegalés vivirás senegal ves pasar Francia Suecia disfrutar no quedar estar igual aquí,1
Tiradores senegalés cuerpo infantería luchar Francia guerra historia olvidar,0
prensa querer utilizar popularidad concienciar gente suponer ser refugiado querer hacer parte díamundialdelaspersonasrefugiada DíaMundialDelRefugiado,0
sicario año Madrid nuevo peligroso estrategia cabecilla banda latino,0
última hora Argelia denunciar domingo carnicería muerte inmigrante subsahariano Melilla enclave español situado norte Marruecos breve más información,0
salida masivo inmigrante argelino calle haber cortar devolución seguir seguir degradación,0
Madre libro poeta Viva Nicaragua vivir poesía latinoamericano joaquínpaso,0
hora temporada REGGEATON hora Duki feat Mora,0
preguntar refugiado Ucranianos poner alfombra rojo dar tipo ayuda refugiado sub sahariano matar frontera,0
antes terminar guerra mejor pasarer hambre Africa Europa EU RENDICION surrender Paz Z,0
tan lejos hacer tanto andén metro convertir refugio guerra país hoy ver imagen similar Ucrania también Mali Siria Yemen violencia continuo generar grave crisis desplazamiento,0
no hacer falta Riad poder vuelta bandera arcoíris lugar geografía español repleto gente haber venir Africa pensión ver tolerant comprensivo ser,0
Doña Mónica África no poder abortar callar no decir no ser postureo además malo,1
mercado sostenible cacao costa marfil,0
Yo sí creer no convenir ideológicamente ser así comunista musulmán,0
África tropical,0
español apoyar acogida refugiado más allá guerra Ucrania así recoger estudio consultora realizado país motivo DiaMundialDelRefugiado tener lugar lunes junio,0
mogambo notar Ford tomar vacación africano quedar película suyas más impersonal aun así ser clásico tener momentazo narrativamente ir tiro Ava Gardner estar maravilloso,0
tunecina Ons Jabeur final Berlín estar dulce ser duda mejor tenista temporada,0
Fundación Caja Navarra haber organizar semana encuentro reflexionar acogida comunidad ucraniano ucraniana huir guerra país,0
Solo ir pena Sola ir condena Correr ser destino burlar ley Perdido corazón grande Babylon decir clandestino no llevar papel Pa ciudad norte ir trabajar vida dejar Ceuta Gibraltar G,0
Saltar decir rodeo Guinea Ecuatorial pasar Turquía Suiza Cuenca Brasil llegar vez Canarias,0
papel fuera España,1
Varios grammys,0
Yo escape país salvaje musulmán levantamiento primero hacer ser poner salvo familia salvaj no,1
menos subsahariano agente marroquí haber morir asalto valla Melilla haber caer vaguada avalancha haber quedar atrapado poder salir lado español agente GuardiaCivil haber resultar herido,0
ahora sepa tener bloqueado Wismichu Felipez gibraltareño,0
antes pandemia no haber realmente solo sitio bueno fabricación vacuna continente africano estar comenzar hacer cambio allí deber cambiar más rápido,0
maravilloso país estar dejar Sicarios año Madrid nuevo peligroso estrategia cabecilla banda latino,1
Arco Forum recibir viernes Medalla Oro Círculo Intercultural agradecer enormemente CIHAR haber tener consideración labor pro convivencia tolerancia diversidad,0
Comienza Iglesia vivo Cáritas celebrar cumpleaños carita día refugiado celebración CorpusChristi ir África país sufrir inseguridad alimentario hablar labor Cáritas Ucrania,0
vecino ser marroquí venir aquí permiso trabajo montar negocio vivir conforme ley hablar español familia pregúntalir sient señalar siempre metar saco solo venir forma ilegal delinquen estar harto,1
EXMINISTRO INDUSTRIA ARGELINO no tener problema España tener problema Sánchez Ferhat Ait Ali salir hacer año Gobierno argelino hablar crisis diplomático cambio rumbo Ejecutivo español Sáhara sintonía,0
verano estar sombra Alicante ser zona más tórrida Europa haber dos oleada calor sahariano tanto intenso más haber sacudir provincia junio,0
objetivo ser recaudación fondo promover desarrollo infancia más desfavorecido país africano Benin Guinea Conakry Marruecos Mauritania Senegal Togo Mali Jordania,0
Acento árabe emir Catar jeque Abu Dabi,0
acabar recibir ir ser rico heredero guineano necesitar servicio poder acceder jugoso cuantía colaboración llevar,0
Francia señalar Sánchez crisis Argelia Marruecos tener información mujer,0
pasar cristianismo ser altura siglo tener libertad pensamiento ir no ir iglesia cosa contrario pasar país musulmán ser simple opinión,0
cara Ferreras después haber conseguir involucrar Montero matanza Melilla incrustar entrevista subsahariano ser digno guardar hemeroteca porno,0
vivir papel día Orgullo mucho LGTBI ser ser migrant atravesar manifestación alternativo Orgullo Crítico salir martes calle lema papel no haber Orgullo,0
gente saber papel poder entrar mismo evitarir cosa,1
emprender camino vuelta casa Fundación Probitas ofrecer beca emprendimiento ciudadano senegalés residente España hacer eco,0
ver desastre Nador también recordé alumno Guinea Costa Marfil Mali recordé documental cineafricano,0
no ser nada nuevo llamar pan circo ya existir imperio romano GobiernoDeInutiles no jodar mas impuesto comunista mamporrero hacer regalito gran hostia electoral ir camino indocumentada,0
Buen Túnez,0
misión ONU Mali Minusma investigar matanza pasado fin semana Mali,0
pinza,0
ahora rr feijoo autoridad argelino hablar malentendido anular orden suspender turismo España vía,0
estar cosa japonés papel estar meter frontera control,1
playa cierto amigo encontrar época pobre chaval subsahariano empapado aterido acabar bajar patera llevar desayunar camarero portar genial preguntar llegar estación autobús,0
no votar ser evidente buen hacer exterior tema argelino solucionar,0
Ique Árabe perfil griego tener,0
Invasión argelinar cortesía socialismo criminal PSOE Unidas Pandemias Sanchinflas hacer cosa chulísima materia internacional Grazie Antonio VOX soloquedavox EspañaLoPrimero stopinvasiónmigratorio,0
Ah resultar no ser sudacar,1
ver ir portugal ser buen jugador ya internacional Guinea consagrado,0
relación no estar roto haber cesar ministro exteriores argelino declaración,0
Minicircuito Norte Senegal Playas Salida Barcelona Madrid querer saber más no dudser pedirno más información Senegal regalaunviaje vacación viajar lunasdemiel Africa circuito,0
Maniobras León Africano d USA amp socio Marruecos cambio impuesto EEUU Norte d Africa poder desmontar frágil equilibrio Argelia Marruecos poder USA d regalar Sahara Rabat cambio gas argelino UE breve análisis,0
ser ser niña sí indocumentado malo hostia,0
negativo final trabajo coger senegalés así ir demanda trabajo gente paro breva,1
indocumentado entrado ilegal República Antioquia Turbo,0
mirar sonar broma ver acontecimiento reciente Marruecos posicionamiento gobierno ir terminar creyéndome igual móvil presidente haber no deber estar allí rarir sonar,0
Baleares ser tercero provincia más migrant recibir ruta argelino,0
policía marroquí llevar dos semana herida grave uci gurugu quemado Marruecos deber aguantar salir periodista español pagado régimen argelino insultar Marruecos,0
preguntar cuánto aplaudir fervientemente participar acoso calle Gerona camarero latino no hablar catalán,1
Anda mirar hablar jajar piel tanto fino ofender anda ser ejemplo buena manera además no haber decir momento ser árabe musulmán cristiano,0
no ser posible tener antepasado subsahariano,0
Te decir ser comodín Franco Putin ser pobre payaso indocumentado recibir hostia electoral mas neurona comunista no dar cosa pagar negro decir gilipoll recibir hostia electoral,0
día después Bélgica joven transexual tunecino ser apuñalar miembro autoproclamado EI ejecución continuar entonces Siria Irak manos organización terrorista,0
pela día padre latino,1
Programa Fiestas Patronales Moros cristiano Novelda,0
Estáis mucho equivocado seguir ser maltratador ser hombre secta LGTBI seguir adoctrinar depravación sexual niño año moro seguir invadir España visto bueno,0
muerto operación Marruecos impedir acceso inmigrante subsahariano masacre no poder quedar impune,0
ser africo waka waka Contigo empezar,0
razón venir indocumentado ser estar buscado delito ser hecho ahí haber tener cuidado entrar así,1
decir indocumentada idea tener Madrid ser ciudad árbol Asustéalamierda,0
ser bobada no ser respecto niño ambiente rural ir desayunar sociedad subsaharián imponer inglés francés luego tener facilidad lengua día vender artículo playa medit buen castellano,0
Migrar ser derecho no solo caso guerra persecución político también persona huir miseria provocar saqueo expolio colonialismo capitalista occidente empresa África vida negro importar persona ser ilegal,0
ya pasar Mora mamabichoo,0
marzo tener dos rescate primero ser chica hispanoamericán embarazado hablar grupo activista provido allí encontrar ser casa contentísimar decir ir tener bebé,0
Colega eres latino culpa español baja nube,1
ser no ser sea negro latino asiático mujer gay pobre inmigrante musulmar judío puta madre bicicleta,0
Marruecos ser autocracia musulmán no poder criticar cuestionar rey ser gay mostrarte disidente sistema político defender derechos humanos,0
amplio beneficio visitante Magreb venir documento disfrutar ciudad no haber cotizar confección sólo traer intención AGENO no venir trabajar tener obligación mantenimiento total CUAL ser TU OPINION,1
ser argelino novia no existir ser argelino favorito Real Madrid ser Karim ser argelino procedencia verdad familia ser argelino supuesto seguir liga argelino ser fan completamente Argelia gente patria,0
barrio tener suerte convivir senegalés Gente risueño afable Gente además intentar aprender usar euskera seguro más allá sonrisa tener particular infierno no parecer aquí andar sobrevivir,0
Madrid Torre Gavi jugariar partido Castilla Pedri fuera sexto mediocampista detras KCM Valverde amp Camavinga,0
Luchan derecho feto nacer ser mujer LGTB negro musulmán ateo discapacitado quitar derecho,0
Dios verdad pesado ser moro decir quier ser policía poner decir no ser moro querer hacer cojar goma subir península Thaua,0
Eso terminar Marruecos Melilla,0
padre hacer almuerzo coger plato gibraltareño Platos gibraltareño ser papá Llanitos no ir tener humor roto genética,0
antes examen,0
partir conquista América Sevilla convertir centro esclavo más importante mundo allí enviar américa esclavo negro musulmán Isabel Católica no abolir esclavitud durar,0
Buenas tarde existir aviso estado ejecución ayer día referencia saludo,0
avispa saharián piscina,0
español ser conflicto África subsaharián creer ser mucho importante España intentar no estar dentro interés EEUU estudiar,0
Pues favor recuérdamelo xq deber estar despistado no hablar información selectivo siquiera ser creyente parecer perdida tiempo sorprender mucho ahora intentar silenciar costumbre musulmán comparandola,0
España apoyar marroquí gobierno subsahariano argelino provocar entrada ilegal habitante posicionar favor subsahariano gobierno marroquí hacer hacer hacer solo saber dar culo arriba,0
indocumentado,0
no preocupar haber Youtube siempre molo grabar clase ver fallo sí gustar volver bailar requerir concentración olvidar no saber ritmo latino flamenco hacer poquito tbn gustar ya ver,0
Che Peter Viviste Europa asegurar decis vivir madrid ser medico nunca tratar sudacar profesor facultad deciar aplicar vo IGNORANCIA ES ATREVIDA saludo,0
junio día internacional persona refugiado Nicas exilio noestoysola Florecerás Nicaragua libre feminista,0
estudiante ISGlobal compartir experiencia refugiado impacto transición país origen acogida poder causar salud general poder blog HealthIsGlobal DíaMundialDelRefugiado,0
Deportes TENIS clasificación mundial WTA tunecinar Jabeur ser nuevo número,0
no ser indocumentado ig estar incendio jugándome vida hablar perfección saludo,0
dejáseis alimentar mafia descerebrado llamamiento papel Nigeria Senegal superar España sólo entrar legalmente no violentar frontera no ocurririr está desgracia Sois gran medida responsable,1
acusar mafia sucedido Melilla acuerdo hoy valoración amigo mohamedvi líder UnionEuropea ahora investigación independiente ocurrido demostrar haber exceso justicia reparación,0
lado marroquí,0
Alerta CNI alertar Gobierno Argelia preparar avalancha inmigrante ilegal vía,0
Nooooooooo no ver telecinco estar estar Señora Rafa Mora no gustar,0
entonces reivindicar país gay ser discriminado vez favor inmigración musulmán ser asi,0
tratar primero salto volver abrir frontera terrestre país vecino resultado migrant subsahariano gendarm marroquí muerto también haber haber herido miembro Guardia Civil decena migrant lado,0
medio español elucubrar Argelia Marruecos tener ver chantaje personal Sánchez luego medio fuera hacer eco pensar pobre prensa aquí ser serio medio español usar eco argumento autoridad,0
locura concierto no poder ser más top no esperábar invitado sorpresa noche también brutal toque fascinante Flaca volver escuchar vivo Documentos magia,0
cultura paperless ser mejor opción combinar ahorro cuidado medioambiente empresa descubrir principal ventaja oficina papel entrada,0
creer pertenecer árabe ser puntual,0
música también tener cabida dentro jornada estar celebrar Día Mundial Personas Refugiadas artista Jawad Saberi Fernand Diallo reivindicar integración sociedad través estupendo muestra rap,0
vez ganado elecc autoridad argelino hablar malentendido anular orden suspender turismo España vía,0
antes escritor más importante literatura hispanoamericán Ernesto Sábato ser reconocido astrofísico cima carrera Instituto Curie París empezar desamor ciencia,0
Silencio administrativo mediático incluso red guerra salpicar lleno preguntar tardar poder dejar tapar muerte conflicto milicia canal decir ni pío,0
solucionar poner más cámara controlar delito lgtbifobia más agente violeta surtir vigilante ser latinoamericano acusario racista,0
vez nacer menos niño facilidad abortar reducir natalidad musulmana salvar humanidad barriga,0
director Debate haber desvelar COPE conversación general encargado ciberseguridad norteamericano indicar americano saber Pedro Sánchez mucho más grave estar utilizar servicio secreto marroquí,0
Gobierno argelino retirar orden agencia no operar España via,0
coronavirus golpear particular fuerza región brecha ya arrastrábir educación hacer más visible profundo,0
semana visitarer tierra americana cuarto vez continente africano visitar último vez julio año visitar Constantine Argelia perder partido anular gol Nolito,0
France Soir poder ver oír crónica prestigioso medio comunicación crisis Sánchez Argelia también involucración mujer operación droga información obtenido vía Pegasus Gobierno argelino,0
Delirios lider africano,0
elegiste ser canario no guineano,0
llegar dos africana faltar,1
año estar hablar árabe,0
no Arabia Saudí tener rpc mucho mayor además mayoría musulmán,0
imagen haber ocurrir frontera Melilla ser mucho duro respeto vida dignidad persona deber prevalecer encima reclamir VíasSeguras persona migrant refugiado,0
espectáculo autoridad argelino hablar malentendido anular orden suspender turismo España,0
JAJAJAJAJA bro anoche empatizast niño África so hard,0
queréis decir mandar país haber pasar antiguo grupo amigo moro salir calentito también haber saber no grabar tanto,1
argelino acusar Gobierno Pedro Sánchez haber hacer Sahara ser traición vía,0
efemeridesgranadina junio Pedro Fernández Velasco II condir Haro condestable Castilla camarero mayor rey atacar tierra musulmán Montefrío incendiar miés monte cortijo progresivo conquista Granada,0
duda también ser cierto menos asesino mujer tener estudio cultura hispanoamericán tal vez excluir Chile ser mucho machista Mexico Ecuador Bolivia,0
persona entrar frontera argelino fuerza marroquí no retirar replegar lejos barrio no haber víctima civil enfrentamiento Solo pasar melilla Marruecos haber dar cara Esp,0
Programación Fiestas Patronales Moros Cristianos Novelda Vuelven fiesta tres año después multitud evento julio agosto,0
ayer conocí Bamba Joven año Origen Senegalés llegar patera año pasado Laayoune dirección Fuerteventura actualmente encontrar Almería vida Buscando nuevo futuro,0
Revolución Jazmín Revolución Túnez causa consecuencia,0
contestar ser Marruecos actuar siempre así solo haber ver campo refugiado Sáhara ahora actuar así frontera nuevo relación,0
setroi NOTICIAS jueza concluir muerte adolescente centro menor Valladolid ser natural NOTICIAS juzgado instrucción archivo investigación fallecimiento Koussai Dhouaifi joven tunecino act,0
Mañueco pensar CyL ser África Doctor Livingston suponer,0
PATRÓN GRATIS Motivo Margarita Africana Crochet,0
pón foto Marruecos,0
Enhorabuena joven talento temporada fútbol belga convocatoria Selección Juvenil Túnez compartir experiencia lado grande joven talento tunecino grande club europeo mucho orgulloso,0
Policía marroquí gobierno Español respaldar actuación marruecos,0
feto mes poder sobrevivir España gracias hospital avanzado no Senegal tecnología no estar disponible poder abortar mes Senegal no España,0
Sociedades musulmán,0
indocumentada breve retractacer Montero anunciar subida fiscal eléctrica próximo año T,0
decir haber estar encerrado violador pedofilo asesino escorio curiosamente cometiar delito ser marroqui vez argelino negro normalmente soler tener cultura soler ser mejor persona,1
verano traer primero fruto zarzamora mora exquisitez Osunillas Málaga,0
oleee miercol gibraltar robar mono,0
Estremecedor no haber poner excreta tanto panchaber salir Charos indocumentado hacer llamar periodista luego Complutense no enseñar soltar chorrada basada prejuicio documentación contraste,0
menos mal estar programa Jose Manuel García Margallo contertulio no haber cogerlo panda indocumentado,0
Rep especial Secretario General migración refugiado Comisaria DDHH Consejo Europa ACNUR haber constatar población subsaharián impedir solicitar asilo oficina español Marruecos escalar valla,0
Peor depender gas argelino xd solo tener claro sí gobierno nacionalizar eléctrica cabo dos día estar luz xd cero duda,0
gana escuchar tema duki mora,0
ser políticamente incorrecto tres reyes cristiano hacer gala españolidad común vencer ejército musulmán complejo tener razón ser peliculón,0
No ves sitio Habla apertura frontera programa especial acogida persona refugiado ser abandono OTAN,0
Tunez principal sindicato UGTT rechazar condición FMI ayudar pais,0
Joder nazi mierda haber dejartir África Subsahariana tuviera cruzar ya vería cambia opinión sí no haber cagar antes,0
mundo haber más millón refugiado Jesús querer estar cerca misionero estar ayudar tarea hoy recuperir repor revistagesto explicamos pequ DíaMundialDeLosRefugiados,0
mirar indocumentado no matar hijo colegio arruinar tener cáncer menos mal vivir ignorancia sinar tener vallar también costa atlántico,0
autoridad marroquí detener millar persona subsahariana aproximar Melilla intentar cruzar ciudad español,0
Francia Márquez voto final esclavitud política latinoamericano,0
No tienda latino no ser mucho barato venir pedir traigar,0
vivir Sudaca Valencia mes arena dedo vivir sudacar ser existir término tanto peyorativo ser matir par zapatilla,0
haber poner boca zorro comar mora,0
otra parte Unión Nacional Agencias Turismo Viaje UNATV argelinar también haber publicar comunicado desmentir haber dar instrucción interrumpir turismo España fuente consultado Europa Press haber indicar turista,0
necesitar saber Argelia gran vecino magrebí rar vez acaparar portada periodístico España,0
violador ser familia socialcomunista colectivo musulmán voto paguita ser diversidad afectivo sexual víctima niño hombre mujer no existir tapar amenazar poder ya no tener legitimidad moral,0
así estar África también,0
fin Primavera saber ir Flor llegar Fruto Moras hoy Cervera Río Alhama LaRioja aquilatierratve,0
Liverpool planificar tanto bien futuro marcha Mané parecer nimio magnitud real senegalés ser legendario haber llegar Southampton formar tridente histórico,0
Literatura latinoamericano ser característica autor mejor novela cuento narrativa latinoamericano,0
tener cerrar orto ser tener más lleno semen prostituta vetir limpiarl estadio así visitar querido club latinoamericana no haber ver más televisión,1
ver también ovario ir árabe feminista nazís tenéis alergia ser musulmán traducir resultar cagai,0
caso entienda gato venir gato salvaje africano siempre cazar comía solo ser animal solitario ahora especie tener también pasar seguir tener costumbre también capacidad agilidad,0
no ir forajido ley gibraltareño,0
invadir Portugal Francia Marruecos Andorra agua marítimo internacional fin mujer externalización frontera no saber querer decir caso ser decir sandez querer meter España guerra cuatro,0
decir hacer tiempo ver documental subsahariano pedir repatriación entrevistar estar ahí decir desaparecer Libia ser mucho peor país,0
ser cara más moro historia eh ser moro supremo,1
Estáis mucho pesado Lightyear escribierai chino árabe quizás entenderir país molestar vez machacarno no importar parecer normal vuestrir activismo sofá ya aburrir,0
Mercado Sadio Mané ya estar Múnich senegalés ya haber aterrizar tierra germano pasar reconocimiento médico Bayern,0
favor vida no venir saltar valla melilla no llegar patera no ser refugiado guerra oriente medio próximo favor vida gente rico blanco europeo occidental canónico resto jodir siempre,0
así perseguir Vigilancia Aduanera narco Estrecho Gibraltar,0
primero día xii congreso internacional literatura chicán estudio latino ético hospitalidad compromiso Otro LiteraturaChicana estudioslatinos Organizado hispausa Colabora,0
temporera marroquí haber retornar país haber ampliar visado Huelva VivaHuelva,0
Sinclair exfutbolista inglés opinar salida atacante senegalés Liverpool,0
Huyen país economía miserrima debido rampante corrupción gobierno no tener ver ser refugiado guerra haber infinidad país África no estar guerra,0
Tranquilos Potamos PSOETA pronto enseñaeán practicar religión amor fuente Marruecos envir vídeo salto valla Fijaos ir armado diente no ser refugiado ser violento,1
Hijo echar denunciar aqui papel,1
estar convicción ser musulmán cambiar mundo estar joven vs país contaminante acabar color verde planeta animal más querido amado muslimvoices MuslimGirls StopYulin,0
Ohhh claro ya entender país musulmán vivir mucho mejor ser humano Europa,0
Lastra tomar posición PSOE aguardar caída Sánchez ir vivir indocumentada,0
samanta tín mi ser eva mora eurofan,0
Imágenes asalto mañana centenar magrebíes valla Melilla haber morir subsahariano avalancha total guardia civil inmigrante haber resultar herido entrada masivo papel,0
Alfonso VIII arengo antes batalla ser español moro entrar tierra fuerza haber conquistar ser mucho cristiano no desarraigar expulsar ser reconquista,0
Putin haber hacer sesión espiritismo invoco Franco después telequinesis argelino,0
Señor macron ser primero no dejar ser libre mujer reprim mujer musulmán no deja ser libre usar santa ganar así favor aplícate consejo primero luego pedir resto hacer,0
diz San Ginés Sanxenxo sea latino poder respetarno españolito no patado boca,0
no crítica callar policía marroquí ser asesinar autonomasia tener amigo marroquí Juanmi tratar racista contar salvajada flipa,0
Son subsahariano no ser marroquí significar Marruecos traer frontera provocar infame Presimiente,0
hacer día presentar diccionario fútbol español wolof pulaar seereer diolo lengua autóctono más hablado herramienta ser mejor aliado presencia lengua fútbol Senegal,0
seguir rectificar presidente craso error imagen hablar solo violencia venir precisamente policía marroquí,0
sonar bastante racista mujer musulmán usar metro Barcelona poner montón cosa pregunto costar mucho jodida mascarillo parecierar ser solo ir norma Barcelona vadis,1
haber arreglar problema técnico impedir escuchar entrevista novela Centroeuropa har aquí nuevo enlace,0
presidente Unión Africana pedir investigar violencia ejercido autoridad marroquí migrant saldar muerto herido SaharaOccidental via,0
hoy presentar famoso actor senegalés Thimbo Samb próximo julio casa grande Ayamonte estar representar obra sueño ser vida obra dirigido Moises Mato gran éxito España venta entrada taquilla ASNUCI,0
aparte haber argelino más blanco griego italiano español ser africano,0
guineano no llamar atención no ser persona,1
no creer ser Sabadell no ser Senegal nombre parecer poder,0
amigo colombiano poder cambiar amigo cubano amigo venezolano gran burguesía hispanoamericán atravesado condición clase ultra privilegiada más allá diferencia nacional cultural ser así,0
Día Mundial Refugiados colaboramos tallerdeviñeta hacer compañero sentir fenomenal acogida chica chico profesora gran trabajo Gracias,0
no abrar labio no estar seguro va decir ser más hermoso silencio Proverbio árabe,0
haber vez poner periodista Cordobés Granadino etc entrevistar Subsahariano rotular decir africano entender mejor periodista ser flipante,0
tener trabajar gente papel desgraciado poder mayoría absoluto PP,0
Same caso tipo tener fetiche travestir negro latino hacerlo esclavo,0
Vía libre insultar ser derecha monarquia fuerza seguridad Estado ojito ultraizquierda cualqueer estranjero indocumentado invasor todoel llegar patera Anpuestoalazorraguardar elgallinero,1
concentración Irun condenar muerte joven guineano Bidasoa,0
haber romper cora bad bunny mora hacer último temazo,0
no ser africano haber nacer África ser africano África nacer Kwame Nkrumah,0
no percatar haber inmigrante ilegal cometer delito no ser mortal volver calle vez país deber contratar persona ilegal papel encontrar delincuente,1
poder seguir alentar relación gay niño querer Europa ser musulmán ser acabar juego,0
Seguir corriente indocumentadas ser absurdo dicho forma pérdida tiempo año llevar Podemos política único haber cambiar ser apreciación cuentista,0
bueno poder llamar imbecil indocumentado concubín mil cosa chuli más,0
Salvamento Marítimo haber rescatar sábado persona ir bordo patera rumbo Archipiélago canario subsahariana mayor parte varón además mujer bebé,0
Juro Dios no llegar ya Puro Latino ir suicidar,0
lunes celebrar Día Mundial Refugiado hoy acercar mercado semanal poder puesto ACCEM contribuir refugiado comprar solidariamente semilla reconstruir vida,0
Dicen haber político bando ver reiterado suceso imagen reir carcajada escuchar bucle estrofa Déjame atravesar viento documento Seguridad Social así llamar grupo,0
tanto poblado Senegal camiseta Abanca Lloruña Ascenso Segunda sentir tener,0
Azealia Banks arremetir Beyoncé historia Instagram estreno Break My Soul Acusa cantante querer acaparar atención mes Orgullo reivindicación estético tradición religioso africano,0
hoy presentar tres frontera trabajo julio Jornadas Africanas Onubenses poder ver audiovisual charlar Juan Luis Rodríguez,0
HDP no quedó PAIS AYUDAR HACER PAÍS VAYA MEJOR hay no AQUÍ VIVE PM COSTA ESPAÑOLES SIN PAPELES ENCHUFO IGLESIAS así NOS VA llegarán ESCUPIRNOS cara TIEMPO,1
Legalizar consumo producción cannabis España cerrar frontera expulsión menas inmigración ilegal origen marroquí Militarizar Ceuta Melilla,1
sentir explosión sabor comida Umami healthy food estar Jerez ofrecer comida sano equilibrado domicilio opción recoger Calle Túnez s n JerezdelaFrontera ComidaSaludable AlimentacionSana JerezTelevisión,0
Begoña Villacís fustigar indocumentada Lilith Verstrynge dato Madrid golpe feroz vía,0
ser buen trabajo Gobierno marroquí deciar Antonio,0
gente no heredar heredáis rico decir Pixie seguro indocumentada tener más pasta español azar junto,0
autoridad argelino hablar malentendido anular orden suspender turismo España vía,0
africano haber acoger iñigo ya cobra pastizal español menos no predicar ejemplo majete,0
celebrar año mercado Latinoamericano apoyar desarrollo tejido económico sociedad generar confianza agente económico base conocimiento valor competitividad aenorconfía,0
gran latinoamerico ser posible pueblo originario merecer cultura latinoamericano merecer pueblo latinoamericano entero merecer gran PATRIA LATINA ser posible PUEBLO SIN PIERNAS HLVS,0
subsahariano saltar valla Melilla más millar esperar turno,0
guineano tener problema hacer ridiculo,0
encima africano ya poder sustituir noruego sueco no,1
jugar mucho no poder dejar indocumentada responder periodista ir dejar evidencia,0
Solo ser moro estar prime time,1
ser seguro viajar Túnez experiencia roadtrip libre,0
pasar caso Argelia,0
Víctimas terrorismo asesinado junio víctimasdelterrorismo LUIS MARÍA HERGUETA GUINEA asesinado junio Vitoria JOSÉ LUIS HERVÁS MAÑAS asesinado junio Navarra,0
Marruecos moro vuelvan tener,0
Abogados ICAM formar materia protección internacional extranjerío población inmigrante refugiado,0
legislir mundo sociedad ser católico sociedad ser protestante sociedad ser musulmán existir múltiple creencia deber dejar ámbito privado no defender ahorro libertad,0
pesar LaTraiciónDeSánchez pueblo saharaui migrant África subsaharián acceder Melilla primero salto valla giro Sánchez control migratorio ser motivo Sánchez pretender mejorar relación Marruecos,0
mirón jugón haber refrescar patio casa hacer musulmán hacer casita tb,0
cansar gringo ahora querer sudaca,0
Sánchez rejonear Argelia consecuencia artículo Inocencio Arias K,0
afirmación tanto eurocéntrico no creer país América Latina África estar acuerdo,0
tukien er,0
ser proyecto músico venezolano ser bonito invitar puro músico latino mejor época jejar Betulio Ilegales Ilan etc,0
ya estar refugiado camita Dios saber dar ansiedad Lmfao,0
haber comer no haber mañana pasar lengua resto haber tapa Natillas haber incluso aguantar respiración minuto medio rezar no haber acostar senegalés sidoso pelo día anterior,1
Eso pasar entrar país papel,1
Lapid Bennett formar coalición junio después dos año estancamiento político Benjamin Netanyahu frente Gobierno alianza partido árabe musulmán liberal derecha ser frágil principio duramente criticado,0
Abajo sociedad patriarcal católico blanco vivir sociedad patriarcal musulmán shario,0
cierto tener poner subtítulo Latinoamericano porqir castellano ser descripcion escena así mal cosa mas raro no,0
tuvierar empresa daria trabajar SIN PAPELES SIN VERIFICAR realidad sabiendas falsificación falta trabajo existir Españoles bien nacido,1
Rafa Mora,0
ser vergüenza presidente sepulturero dejar entrar papel poner paga cobrar estar España,1
Francia bastante más sólo ser relación país africano papel preponderante Europa,0
Irene Ireeeeeeeeeneeeeeeeeeeeeee estar ahí Ireeeeeeeeeneeeeeeeeeeeeee Sal ratito querer verter colita calladitar estás Irene pasar reina moro digno MEJOR ESCRITOR,0
haber resolver africano,0
María ser refugiar RDC campo Kakuma fabricar compresa reutilizabl junto mujer cuestión DDHH mujer haber beneficiar toalla higiénico utilacer ganar dinero mantener familia G,0
ser vida persona subsahariana no importar no tener ojo azul,0
tener ver cosa invasión Ucrania haber provocar oleada refugiado ucraniano Africa bien parecer excusa justificar migración ilegal promovido Soros élite europeo,1
Sánchez no posicionar forma tajante muerte Marruecos valla Melilla derechos humanos Mohamed VI tener cogido güevo cuestión personal,0
poner duda Argelia ordenar agencia viaje cesar relación España aquí abajo circular firmado ministro Turismo argelino Yacine Hamadi impartir orden,0
conocer nacer campo Italia fantasear comunismo latinoamericano así ajá tan tanto mucho mucho jajajaja,0
motivo díadelrefugiado compartir biblioguía recurso sensibilización ayuda persona refugiado Consultadlos aquí,0
Literalmente haber entrar armado cuchillo machet piedra haber herir guardia civil hablar gendarm marroquí muerto haber ser entrada violento estar vídeo prueba ser solo delito,0
desierto playa Isleta Moro Almería vía,0
habla boludar español no latino,0
𝑶𝑭𝑰𝑪𝑰𝑨𝑳 Mané nuevo jugador Bayern Múnich atacante senegalés dejar Liverpool nuevo atracción Allianz Arena firmar total millón euros más objetivo ganga,0
WebinarsDifusión primero paso enseñanza persona migrant refugiada Nuria Otero CEAR Patricia Gallego Accem Sonia Alcántara Lago Accem Emilia Conejo Difusión h h CEST ELE,0
grupo hombre armado asaltar villa matar decena civil noche sábado domingo Gobierno anunciar represalia,0
beneficiar fuente energía no comprar mujer ucraniano haber ser violar mismo ser musulmana Uyghurs cumbre mujer deberiar ser escuchar OFAC Ucrania IVAWA,0
tanto no creer mujer tener poder día recuperación creer ya empezar ver más,0
solo ver drama costumbrista argelino niño pierna,0
Guinea Ecuatorial país africano mayor estabilidad país africano encuestado más mitad haber registrar avance índice paz global pesar conflicto incertidumbre económico pandemia,0
